"","liczba_przypadkow","stan_rekordu_na","powiat_miasto"
"40840",13,"2021-03-10","włodawski"
"40841",33,"2021-03-10","zamojski"
"40842",35,"2021-03-10","Biała Podlaska"
"40843",21,"2021-03-10","Chełm"
"40844",114,"2021-03-10","Lublin"
"40845",27,"2021-03-10","Zamość"
"40846",84,"2021-03-10","gorzowski"
"40847",10,"2021-03-10","krośnieński"
"40848",33,"2021-03-10","międzyrzecki"
"40849",41,"2021-03-10","nowosolski"
"40850",4,"2021-03-10","słubicki"
"40851",32,"2021-03-10","strzelecko-drezdenecki"
"40852",5,"2021-03-10","sulęciński"
"40853",8,"2021-03-10","świebodziński"
"40854",87,"2021-03-10","zielonogórski"
"40855",18,"2021-03-10","żagański"
"40856",35,"2021-03-10","żarski"
"40857",12,"2021-03-10","wschowski"
"40858",156,"2021-03-10","Gorzów Wielkopolski"
"40859",107,"2021-03-10","Zielona Góra"
"40860",30,"2021-03-10","bełchatowski"
"40861",10,"2021-03-10","kutnowski"
"40862",9,"2021-03-10","łaski"
"40863",15,"2021-03-10","łęczycki"
"40864",40,"2021-03-10","łowicki"
"40865",31,"2021-03-10","łódzki wschodni"
"40866",15,"2021-03-10","opoczyński"
"40867",66,"2021-03-10","pabianicki"
"40868",24,"2021-03-10","pajęczański"
"40869",49,"2021-03-10","piotrkowski"
"40870",13,"2021-03-10","poddębicki"
"40871",67,"2021-03-10","radomszczański"
"40872",28,"2021-03-10","rawski"
"40873",26,"2021-03-10","sieradzki"
"40874",20,"2021-03-10","skierniewicki"
"40875",9,"2021-03-10","tomaszowski"
"40876",12,"2021-03-10","wieluński"
"40877",13,"2021-03-10","wieruszowski"
"40878",4,"2021-03-10","zduńskowolski"
"40879",64,"2021-03-10","zgierski"
"40880",17,"2021-03-10","brzeziński"
"40881",431,"2021-03-10","Łódź"
"40882",41,"2021-03-10","Piotrków Trybunalski"
"40883",33,"2021-03-10","Skierniewice"
"40884",51,"2021-03-10","bocheński"
"40885",32,"2021-03-10","brzeski"
"40886",60,"2021-03-10","chrzanowski"
"40887",30,"2021-03-10","dąbrowski"
"40888",13,"2021-03-10","gorlicki"
"40889",174,"2021-03-10","krakowski"
"40890",13,"2021-03-10","limanowski"
"40891",17,"2021-03-10","miechowski"
"40892",60,"2021-03-10","myślenicki"
"40893",48,"2021-03-10","nowosądecki"
"40894",9,"2021-03-10","nowotarski"
"40895",45,"2021-03-10","olkuski"
"40896",56,"2021-03-10","oświęcimski"
"40897",21,"2021-03-10","proszowicki"
"40898",24,"2021-03-10","suski"
"40899",86,"2021-03-10","tarnowski"
"40900",10,"2021-03-10","tatrzański"
"40901",115,"2021-03-10","wadowicki"
"40902",85,"2021-03-10","wielicki"
"40903",560,"2021-03-10","Kraków"
"40904",17,"2021-03-10","Nowy Sącz"
"40905",81,"2021-03-10","Tarnów"
"40906",21,"2021-03-10","białobrzeski"
"40907",77,"2021-03-10","ciechanowski"
"40908",49,"2021-03-10","garwoliński"
"40909",8,"2021-03-10","gostyniński"
"40910",129,"2021-03-10","grodziski"
"40911",64,"2021-03-10","grójecki"
"40912",18,"2021-03-10","kozienicki"
"40913",112,"2021-03-10","legionowski"
"40914",13,"2021-03-10","lipski"
"40915",4,"2021-03-10","łosicki"
"40916",29,"2021-03-10","makowski"
"40917",84,"2021-03-10","miński"
"40918",40,"2021-03-10","mławski"
"40919",42,"2021-03-10","nowodworski"
"40920",41,"2021-03-10","ostrołęcki"
"40921",24,"2021-03-10","ostrowski"
"40922",119,"2021-03-10","otwocki"
"40923",180,"2021-03-10","piaseczyński"
"40924",29,"2021-03-10","płocki"
"40925",67,"2021-03-10","płoński"
"40926",110,"2021-03-10","pruszkowski"
"40927",29,"2021-03-10","przasnyski"
"40928",11,"2021-03-10","przysuski"
"40929",26,"2021-03-10","pułtuski"
"40930",80,"2021-03-10","radomski"
"40931",7,"2021-03-10","siedlecki"
"40932",22,"2021-03-10","sierpecki"
"40933",83,"2021-03-10","sochaczewski"
"40934",15,"2021-03-10","sokołowski"
"40935",9,"2021-03-10","szydłowiecki"
"40936",115,"2021-03-10","warszawski zachodni"
"40937",22,"2021-03-10","węgrowski"
"40938",220,"2021-03-10","wołomiński"
"40939",103,"2021-03-10","wyszkowski"
"40940",12,"2021-03-10","zwoleński"
"40941",22,"2021-03-10","żuromiński"
"40942",41,"2021-03-10","żyrardowski"
"40943",29,"2021-03-10","Ostrołęka"
"40944",31,"2021-03-10","Płock"
"40945",106,"2021-03-10","Radom"
"40946",18,"2021-03-10","Siedlce"
"40947",1493,"2021-03-10","Warszawa"
"40948",11,"2021-03-10","brzeski"
"40949",15,"2021-03-10","głubczycki"
"40950",80,"2021-03-10","kędzierzyńsko-kozielski"
"40951",27,"2021-03-10","kluczborski"
"40952",17,"2021-03-10","krapkowicki"
"40953",19,"2021-03-10","namysłowski"
"40954",18,"2021-03-10","nyski"
"40955",8,"2021-03-10","oleski"
"40956",26,"2021-03-10","opolski"
"40957",15,"2021-03-10","prudnicki"
"40958",8,"2021-03-10","strzelecki"
"40959",41,"2021-03-10","Opole"
"40960",12,"2021-03-10","bieszczadzki"
"40961",15,"2021-03-10","brzozowski"
"40962",50,"2021-03-10","dębicki"
"40963",80,"2021-03-10","jarosławski"
"40964",41,"2021-03-10","jasielski"
"40965",20,"2021-03-10","kolbuszowski"
"40966",59,"2021-03-10","krośnieński"
"40967",23,"2021-03-10","leżajski"
"40968",16,"2021-03-10","lubaczowski"
"40969",73,"2021-03-10","łańcucki"
"40970",41,"2021-03-10","mielecki"
"40971",45,"2021-03-10","niżański"
"40972",46,"2021-03-10","przemyski"
"40973",35,"2021-03-10","przeworski"
"40974",7,"2021-03-10","ropczycko-sędziszowski"
"40975",143,"2021-03-10","rzeszowski"
"40976",66,"2021-03-10","sanocki"
"40977",64,"2021-03-10","stalowowolski"
"40978",27,"2021-03-10","strzyżowski"
"40979",13,"2021-03-10","tarnobrzeski"
"40980",33,"2021-03-10","leski"
"40981",33,"2021-03-10","Krosno"
"40982",57,"2021-03-10","Przemyśl"
"40983",239,"2021-03-10","Rzeszów"
"40984",16,"2021-03-10","Tarnobrzeg"
"40985",8,"2021-03-10","augustowski"
"40986",51,"2021-03-10","białostocki"
"40987",9,"2021-03-10","bielski"
"40988",6,"2021-03-10","grajewski"
"40989",14,"2021-03-10","hajnowski"
"40990",27,"2021-03-10","kolneński"
"40991",56,"2021-03-10","łomżyński"
"40992",1,"2021-03-10","moniecki"
"40993",6,"2021-03-10","sejneński"
"40994",0,"2021-03-10","siemiatycki"
"40995",20,"2021-03-10","sokólski"
"40996",6,"2021-03-10","suwalski"
"40997",6,"2021-03-10","wysokomazowiecki"
"40998",23,"2021-03-10","zambrowski"
"40999",105,"2021-03-10","Białystok"
"41000",91,"2021-03-10","Łomża"
"41001",21,"2021-03-10","Suwałki"
"41002",28,"2021-03-10","bytowski"
"41003",30,"2021-03-10","chojnicki"
"41004",22,"2021-03-10","człuchowski"
"41005",114,"2021-03-10","gdański"
"41006",78,"2021-03-10","kartuski"
"41007",40,"2021-03-10","kościerski"
"41008",32,"2021-03-10","kwidzyński"
"41009",85,"2021-03-10","lęborski"
"41010",25,"2021-03-10","malborski"
"41011",27,"2021-03-10","nowodworski"
"41012",29,"2021-03-10","pucki"
"41013",37,"2021-03-10","słupski"
"41014",64,"2021-03-10","starogardzki"
"41015",56,"2021-03-10","tczewski"
"41016",141,"2021-03-10","wejherowski"
"41017",18,"2021-03-10","sztumski"
"41018",591,"2021-03-10","Gdańsk"
"41019",216,"2021-03-10","Gdynia"
"41020",49,"2021-03-10","Słupsk"
"41021",19,"2021-03-10","Sopot"
"41022",92,"2021-03-10","będziński"
"41023",228,"2021-03-10","bielski"
"41024",133,"2021-03-10","cieszyński"
"41025",31,"2021-03-10","częstochowski"
"41026",37,"2021-03-10","gliwicki"
"41027",11,"2021-03-10","kłobucki"
"41028",12,"2021-03-10","lubliniecki"
"41029",45,"2021-03-10","mikołowski"
"41030",22,"2021-03-10","myszkowski"
"41031",47,"2021-03-10","pszczyński"
"41032",22,"2021-03-10","raciborski"
"41033",43,"2021-03-10","rybnicki"
"41034",71,"2021-03-10","tarnogórski"
"41035",24,"2021-03-10","bieruńsko-lędziński"
"41036",62,"2021-03-10","wodzisławski"
"41037",72,"2021-03-10","zawierciański"
"41038",158,"2021-03-10","żywiecki"
"41039",225,"2021-03-10","Bielsko-Biała"
"41040",45,"2021-03-10","Bytom"
"41041",52,"2021-03-10","Chorzów"
"41042",77,"2021-03-10","Częstochowa"
"41043",100,"2021-03-10","Dąbrowa Górnicza"
"41044",61,"2021-03-10","Gliwice"
"41045",49,"2021-03-10","Jastrzębie-Zdrój"
"41046",114,"2021-03-10","Jaworzno"
"41047",166,"2021-03-10","Katowice"
"41048",34,"2021-03-10","Mysłowice"
"41049",23,"2021-03-10","Piekary Śląskie"
"41050",87,"2021-03-10","Ruda Śląska"
"41051",31,"2021-03-10","Rybnik"
"41052",46,"2021-03-10","Siemianowice Śląskie"
"41053",132,"2021-03-10","Sosnowiec"
"41054",19,"2021-03-10","Świętochłowice"
"41055",121,"2021-03-10","Tychy"
"41056",81,"2021-03-10","Zabrze"
"41057",22,"2021-03-10","Żory"
"41058",15,"2021-03-10","buski"
"41059",74,"2021-03-10","jędrzejowski"
"41060",18,"2021-03-10","kazimierski"
"41061",112,"2021-03-10","kielecki"
"41062",5,"2021-03-10","konecki"
"41063",23,"2021-03-10","opatowski"
"41064",36,"2021-03-10","ostrowiecki"
"41065",37,"2021-03-10","pińczowski"
"41066",16,"2021-03-10","sandomierski"
"41067",30,"2021-03-10","skarżyski"
"41068",46,"2021-03-10","starachowicki"
"41069",9,"2021-03-10","staszowski"
"41070",6,"2021-03-10","włoszczowski"
"41071",140,"2021-03-10","Kielce"
"41072",58,"2021-03-10","bartoszycki"
"41073",25,"2021-03-10","braniewski"
"41074",67,"2021-03-10","działdowski"
"41075",4,"2021-03-10","elbląski"
"41076",32,"2021-03-10","ełcki"
"41077",33,"2021-03-10","giżycki"
"41078",91,"2021-03-10","iławski"
"41079",59,"2021-03-10","kętrzyński"
"41080",29,"2021-03-10","lidzbarski"
"41081",35,"2021-03-10","mrągowski"
"41082",24,"2021-03-10","nidzicki"
"41083",36,"2021-03-10","nowomiejski"
"41084",15,"2021-03-10","olecki"
"41085",107,"2021-03-10","olsztyński"
"41086",96,"2021-03-10","ostródzki"
"41087",21,"2021-03-10","piski"
"41088",88,"2021-03-10","szczycieński"
"41089",10,"2021-03-10","gołdapski"
"41090",4,"2021-03-10","węgorzewski"
"41091",16,"2021-03-10","Elbląg"
"41092",149,"2021-03-10","Olsztyn"
"41093",8,"2021-03-10","chodzieski"
"41094",52,"2021-03-10","czarnkowsko-trzcianecki"
"41095",43,"2021-03-10","gnieźnieński"
"41096",19,"2021-03-10","gostyński"
"41097",10,"2021-03-10","grodziski"
"41098",31,"2021-03-10","jarociński"
"41099",16,"2021-03-10","kaliski"
"41100",38,"2021-03-10","kępiński"
"41101",19,"2021-03-10","kolski"
"41102",41,"2021-03-10","koniński"
"41103",38,"2021-03-10","kościański"
"41104",54,"2021-03-10","krotoszyński"
"41105",14,"2021-03-10","leszczyński"
"41106",7,"2021-03-10","międzychodzki"
"41107",59,"2021-03-10","nowotomyski"
"41108",23,"2021-03-10","obornicki"
"41109",66,"2021-03-10","ostrowski"
"41110",8,"2021-03-10","ostrzeszowski"
"41111",31,"2021-03-10","pilski"
"41112",10,"2021-03-10","pleszewski"
"41113",341,"2021-03-10","poznański"
"41114",23,"2021-03-10","rawicki"
"41115",31,"2021-03-10","słupecki"
"41116",36,"2021-03-10","szamotulski"
"41117",35,"2021-03-10","średzki"
"41118",19,"2021-03-10","śremski"
"41119",25,"2021-03-10","turecki"
"41120",36,"2021-03-10","wągrowiecki"
"41121",4,"2021-03-10","wolsztyński"
"41122",28,"2021-03-10","wrzesiński"
"41123",23,"2021-03-10","złotowski"
"41124",34,"2021-03-10","Kalisz"
"41125",19,"2021-03-10","Konin"
"41126",32,"2021-03-10","Leszno"
"41127",395,"2021-03-10","Poznań"
"41128",3,"2021-03-10","białogardzki"
"41129",4,"2021-03-10","choszczeński"
"41130",30,"2021-03-10","drawski"
"41131",36,"2021-03-10","goleniowski"
"41132",6,"2021-03-10","gryficki"
"41133",9,"2021-03-10","gryfiński"
"41134",10,"2021-03-10","kamieński"
"41135",31,"2021-03-10","kołobrzeski"
"41136",13,"2021-03-10","koszaliński"
"41137",45,"2021-03-10","myśliborski"
"41138",29,"2021-03-10","policki"
"41139",13,"2021-03-10","pyrzycki"
"41140",22,"2021-03-10","sławieński"
"41141",86,"2021-03-10","stargardzki"
"41142",70,"2021-03-10","szczecinecki"
"41143",15,"2021-03-10","świdwiński"
"41144",9,"2021-03-10","wałecki"
"41145",20,"2021-03-10","łobeski"
"41146",48,"2021-03-10","Koszalin"
"41147",194,"2021-03-10","Szczecin"
"41148",5,"2021-03-10","Świnoujście"
"41149",18775,"2021-03-11","Cały kraj"
"41150",12,"2021-03-11","bolesławiecki"
"41151",40,"2021-03-11","dzierżoniowski"
"41152",29,"2021-03-11","głogowski"
"41153",11,"2021-03-11","górowski"
"41154",9,"2021-03-11","jaworski"
"41155",26,"2021-03-11","jeleniogórski"
"41156",40,"2021-03-11","kamiennogórski"
"41157",152,"2021-03-11","kłodzki"
"41158",11,"2021-03-11","legnicki"
"41159",8,"2021-03-11","lubański"
"41160",24,"2021-03-11","lubiński"
"41161",2,"2021-03-11","lwówecki"
"41162",13,"2021-03-11","milicki"
"41163",67,"2021-03-11","oleśnicki"
"41164",34,"2021-03-11","oławski"
"41165",13,"2021-03-11","polkowicki"
"41166",21,"2021-03-11","strzeliński"
"41167",18,"2021-03-11","średzki"
"41168",43,"2021-03-11","świdnicki"
"41169",44,"2021-03-11","trzebnicki"
"41170",61,"2021-03-11","wałbrzyski"
"41171",7,"2021-03-11","wołowski"
"41172",127,"2021-03-11","wrocławski"
"41173",18,"2021-03-11","ząbkowicki"
"41174",8,"2021-03-11","zgorzelecki"
"41175",5,"2021-03-11","złotoryjski"
"41176",54,"2021-03-11","Jelenia Góra"
"41177",17,"2021-03-11","Legnica"
"41178",447,"2021-03-11","Wrocław"
"41179",42,"2021-03-11","Wałbrzych"
"41180",30,"2021-03-11","aleksandrowski"
"41181",30,"2021-03-11","brodnicki"
"41182",88,"2021-03-11","bydgoski"
"41183",32,"2021-03-11","chełmiński"
"41184",31,"2021-03-11","golubsko-dobrzyński"
"41185",10,"2021-03-11","grudziądzki"
"41186",59,"2021-03-11","inowrocławski"
"41187",13,"2021-03-11","lipnowski"
"41188",27,"2021-03-11","mogileński"
"41189",29,"2021-03-11","nakielski"
"41190",10,"2021-03-11","radziejowski"
"41191",21,"2021-03-11","rypiński"
"41192",13,"2021-03-11","sępoleński"
"41193",52,"2021-03-11","świecki"
"41194",63,"2021-03-11","toruński"
"41195",28,"2021-03-11","tucholski"
"41196",24,"2021-03-11","wąbrzeski"
"41197",12,"2021-03-11","włocławski"
"41198",33,"2021-03-11","żniński"
"41199",206,"2021-03-11","Bydgoszcz"
"41200",44,"2021-03-11","Grudziądz"
"41201",108,"2021-03-11","Toruń"
"41202",28,"2021-03-11","Włocławek"
"41203",31,"2021-03-11","bialski"
"41204",45,"2021-03-11","biłgorajski"
"41205",10,"2021-03-11","chełmski"
"41206",29,"2021-03-11","hrubieszowski"
"41207",19,"2021-03-11","janowski"
"41208",13,"2021-03-11","krasnostawski"
"41209",12,"2021-03-11","kraśnicki"
"41210",17,"2021-03-11","lubartowski"
"41211",34,"2021-03-11","lubelski"
"41212",16,"2021-03-11","łęczyński"
"41213",37,"2021-03-11","łukowski"
"41214",10,"2021-03-11","opolski"
"41215",11,"2021-03-11","parczewski"
"41216",61,"2021-03-11","puławski"
"41217",10,"2021-03-11","radzyński"
"41218",22,"2021-03-11","rycki"
"41219",32,"2021-03-11","świdnicki"
"41220",10,"2021-03-11","tomaszowski"
"41221",8,"2021-03-11","włodawski"
"41222",32,"2021-03-11","zamojski"
"41223",19,"2021-03-11","Biała Podlaska"
"41224",23,"2021-03-11","Chełm"
"41225",95,"2021-03-11","Lublin"
"41226",20,"2021-03-11","Zamość"
"41227",61,"2021-03-11","gorzowski"
"41228",26,"2021-03-11","krośnieński"
"41229",62,"2021-03-11","międzyrzecki"
"41230",41,"2021-03-11","nowosolski"
"41231",27,"2021-03-11","słubicki"
"41232",32,"2021-03-11","strzelecko-drezdenecki"
"41233",18,"2021-03-11","sulęciński"
"41234",41,"2021-03-11","świebodziński"
"41235",71,"2021-03-11","zielonogórski"
"41236",16,"2021-03-11","żagański"
"41237",18,"2021-03-11","żarski"
"41238",16,"2021-03-11","wschowski"
"41239",172,"2021-03-11","Gorzów Wielkopolski"
"41240",149,"2021-03-11","Zielona Góra"
"41241",31,"2021-03-11","bełchatowski"
"41242",18,"2021-03-11","kutnowski"
"41243",8,"2021-03-11","łaski"
"41244",6,"2021-03-11","łęczycki"
"41245",15,"2021-03-11","łowicki"
"41246",33,"2021-03-11","łódzki wschodni"
"41247",25,"2021-03-11","opoczyński"
"41248",43,"2021-03-11","pabianicki"
"41249",8,"2021-03-11","pajęczański"
"41250",27,"2021-03-11","piotrkowski"
"41251",16,"2021-03-11","poddębicki"
"41252",8,"2021-03-11","radomszczański"
"41253",16,"2021-03-11","rawski"
"41254",16,"2021-03-11","sieradzki"
"41255",4,"2021-03-11","skierniewicki"
"41256",54,"2021-03-11","tomaszowski"
"41257",6,"2021-03-11","wieluński"
"41258",9,"2021-03-11","wieruszowski"
"41259",17,"2021-03-11","zduńskowolski"
"41260",90,"2021-03-11","zgierski"
"41261",22,"2021-03-11","brzeziński"
"41262",342,"2021-03-11","Łódź"
"41263",37,"2021-03-11","Piotrków Trybunalski"
"41264",16,"2021-03-11","Skierniewice"
"41265",38,"2021-03-11","bocheński"
"41266",30,"2021-03-11","brzeski"
"41267",51,"2021-03-11","chrzanowski"
"41268",14,"2021-03-11","dąbrowski"
"41269",12,"2021-03-11","gorlicki"
"41270",198,"2021-03-11","krakowski"
"41271",17,"2021-03-11","limanowski"
"41272",9,"2021-03-11","miechowski"
"41273",54,"2021-03-11","myślenicki"
"41274",17,"2021-03-11","nowosądecki"
"41275",5,"2021-03-11","nowotarski"
"41276",52,"2021-03-11","olkuski"
"41277",65,"2021-03-11","oświęcimski"
"41278",17,"2021-03-11","proszowicki"
"41279",31,"2021-03-11","suski"
"41280",48,"2021-03-11","tarnowski"
"41281",15,"2021-03-11","tatrzański"
"41282",133,"2021-03-11","wadowicki"
"41283",64,"2021-03-11","wielicki"
"41284",402,"2021-03-11","Kraków"
"41285",18,"2021-03-11","Nowy Sącz"
"41286",46,"2021-03-11","Tarnów"
"41287",7,"2021-03-11","białobrzeski"
"41288",41,"2021-03-11","ciechanowski"
"41289",18,"2021-03-11","garwoliński"
"41290",10,"2021-03-11","gostyniński"
"41291",93,"2021-03-11","grodziski"
"41292",57,"2021-03-11","grójecki"
"41293",26,"2021-03-11","kozienicki"
"41294",118,"2021-03-11","legionowski"
"41295",16,"2021-03-11","lipski"
"41296",1,"2021-03-11","łosicki"
"41297",9,"2021-03-11","makowski"
"41298",36,"2021-03-11","miński"
"41299",38,"2021-03-11","mławski"
"41300",20,"2021-03-11","nowodworski"
"41301",39,"2021-03-11","ostrołęcki"
"41302",15,"2021-03-11","ostrowski"
"41303",88,"2021-03-11","otwocki"
"41304",72,"2021-03-11","piaseczyński"
"41305",29,"2021-03-11","płocki"
"41306",61,"2021-03-11","płoński"
"41307",168,"2021-03-11","pruszkowski"
"41308",24,"2021-03-11","przasnyski"
"41309",6,"2021-03-11","przysuski"
"41310",33,"2021-03-11","pułtuski"
"41311",40,"2021-03-11","radomski"
"41312",16,"2021-03-11","siedlecki"
"41313",17,"2021-03-11","sierpecki"
"41314",65,"2021-03-11","sochaczewski"
"41315",7,"2021-03-11","sokołowski"
"41316",3,"2021-03-11","szydłowiecki"
"41317",100,"2021-03-11","warszawski zachodni"
"41318",4,"2021-03-11","węgrowski"
"41319",171,"2021-03-11","wołomiński"
"41320",50,"2021-03-11","wyszkowski"
"41321",4,"2021-03-11","zwoleński"
"41322",8,"2021-03-11","żuromiński"
"41323",53,"2021-03-11","żyrardowski"
"41324",46,"2021-03-11","Ostrołęka"
"41325",39,"2021-03-11","Płock"
"41326",53,"2021-03-11","Radom"
"41327",39,"2021-03-11","Siedlce"
"41328",1327,"2021-03-11","Warszawa"
"41329",17,"2021-03-11","brzeski"
"41330",12,"2021-03-11","głubczycki"
"41331",66,"2021-03-11","kędzierzyńsko-kozielski"
"41332",19,"2021-03-11","kluczborski"
"41333",10,"2021-03-11","krapkowicki"
"41334",6,"2021-03-11","namysłowski"
"41335",90,"2021-03-11","nyski"
"41336",10,"2021-03-11","oleski"
"41337",33,"2021-03-11","opolski"
"41338",12,"2021-03-11","prudnicki"
"41339",13,"2021-03-11","strzelecki"
"41340",72,"2021-03-11","Opole"
"41341",10,"2021-03-11","bieszczadzki"
"41342",31,"2021-03-11","brzozowski"
"41343",47,"2021-03-11","dębicki"
"41344",42,"2021-03-11","jarosławski"
"41345",15,"2021-03-11","jasielski"
"41346",25,"2021-03-11","kolbuszowski"
"41347",35,"2021-03-11","krośnieński"
"41348",23,"2021-03-11","leżajski"
"41349",15,"2021-03-11","lubaczowski"
"41350",68,"2021-03-11","łańcucki"
"41351",61,"2021-03-11","mielecki"
"41352",19,"2021-03-11","niżański"
"41353",16,"2021-03-11","przemyski"
"41354",40,"2021-03-11","przeworski"
"41355",11,"2021-03-11","ropczycko-sędziszowski"
"41356",129,"2021-03-11","rzeszowski"
"41357",56,"2021-03-11","sanocki"
"41358",33,"2021-03-11","stalowowolski"
"41359",22,"2021-03-11","strzyżowski"
"41360",31,"2021-03-11","tarnobrzeski"
"41361",25,"2021-03-11","leski"
"41362",17,"2021-03-11","Krosno"
"41363",15,"2021-03-11","Przemyśl"
"41364",198,"2021-03-11","Rzeszów"
"41365",38,"2021-03-11","Tarnobrzeg"
"41366",11,"2021-03-11","augustowski"
"41367",29,"2021-03-11","białostocki"
"41368",28,"2021-03-11","bielski"
"41369",45,"2021-03-11","grajewski"
"41370",11,"2021-03-11","hajnowski"
"41371",23,"2021-03-11","kolneński"
"41372",56,"2021-03-11","łomżyński"
"41373",8,"2021-03-11","moniecki"
"41374",8,"2021-03-11","sejneński"
"41375",3,"2021-03-11","siemiatycki"
"41376",14,"2021-03-11","sokólski"
"41377",6,"2021-03-11","suwalski"
"41378",9,"2021-03-11","wysokomazowiecki"
"41379",20,"2021-03-11","zambrowski"
"41380",97,"2021-03-11","Białystok"
"41381",86,"2021-03-11","Łomża"
"41382",17,"2021-03-11","Suwałki"
"41383",16,"2021-03-11","bytowski"
"41384",27,"2021-03-11","chojnicki"
"41385",25,"2021-03-11","człuchowski"
"41386",96,"2021-03-11","gdański"
"41387",59,"2021-03-11","kartuski"
"41388",19,"2021-03-11","kościerski"
"41389",18,"2021-03-11","kwidzyński"
"41390",62,"2021-03-11","lęborski"
"41391",35,"2021-03-11","malborski"
